metric,system,rep,x,y
gyrate_protein,drugs3003,rep1,63.33,2.38166
gyrate_protein,drugs3003,rep1,63.34,2.39002
gyrate_protein,drugs3003,rep1,63.35,2.37136
gyrate_protein,drugs3003,rep1,63.36,2.40455
gyrate_protein,drugs3003,rep1,63.37,2.38903
gyrate_protein,drugs3003,rep1,63.38,2.39624
gyrate_protein,drugs3003,rep1,63.39,2.37149
gyrate_protein,drugs3003,rep1,63.4,2.33989
gyrate_protein,drugs3003,rep1,63.41,2.34746
gyrate_protein,drugs3003,rep1,63.42,2.36411
gyrate_protein,drugs3003,rep1,63.43,2.38205
gyrate_protein,drugs3003,rep1,63.44,2.3908
gyrate_protein,drugs3003,rep1,63.45,2.39787
gyrate_protein,drugs3003,rep1,63.46,2.37969
gyrate_protein,drugs3003,rep1,63.47,2.391
gyrate_protein,drugs3003,rep1,63.48,2.37856
gyrate_protein,drugs3003,rep1,63.49,2.37198
gyrate_protein,drugs3003,rep1,63.5,2.35328
gyrate_protein,drugs3003,rep1,63.51,2.34509
gyrate_protein,drugs3003,rep1,63.52,2.36025
gyrate_protein,drugs3003,rep1,63.53,2.39231
gyrate_protein,drugs3003,rep1,63.54,2.3869
gyrate_protein,drugs3003,rep1,63.55,2.37547
gyrate_protein,drugs3003,rep1,63.56,2.38726
gyrate_protein,drugs3003,rep1,63.57,2.38931
gyrate_protein,drugs3003,rep1,63.58,2.39802
gyrate_protein,drugs3003,rep1,63.59,2.38686
gyrate_protein,drugs3003,rep1,63.6,2.3796
gyrate_protein,drugs3003,rep1,63.61,2.36615
gyrate_protein,drugs3003,rep1,63.62,2.36604
gyrate_protein,drugs3003,rep1,63.63,2.3507
gyrate_protein,drugs3003,rep1,63.64,2.34412
gyrate_protein,drugs3003,rep1,63.65,2.35189
gyrate_protein,drugs3003,rep1,63.66,2.35443
gyrate_protein,drugs3003,rep1,63.67,2.37505
gyrate_protein,drugs3003,rep1,63.68,2.36775
gyrate_protein,drugs3003,rep1,63.69,2.35305
gyrate_protein,drugs3003,rep1,63.7,2.33958
gyrate_protein,drugs3003,rep1,63.71,2.32461
gyrate_protein,drugs3003,rep1,63.72,2.30113
gyrate_protein,drugs3003,rep1,63.73,2.31055
gyrate_protein,drugs3003,rep1,63.74,2.28495
gyrate_protein,drugs3003,rep1,63.75,2.31031
gyrate_protein,drugs3003,rep1,63.76,2.31494
gyrate_protein,drugs3003,rep1,63.77,2.30996
gyrate_protein,drugs3003,rep1,63.78,2.33557
gyrate_protein,drugs3003,rep1,63.79,2.38018
gyrate_protein,drugs3003,rep1,63.8,2.39227
gyrate_protein,drugs3003,rep1,63.81,2.41705
gyrate_protein,drugs3003,rep1,63.82,2.39101
gyrate_protein,drugs3003,rep1,63.83,2.41179
gyrate_protein,drugs3003,rep1,63.84,2.39974
gyrate_protein,drugs3003,rep1,63.85,2.41622
gyrate_protein,drugs3003,rep1,63.86,2.41902
gyrate_protein,drugs3003,rep1,63.87,2.43847
gyrate_protein,drugs3003,rep1,63.88,2.4297
gyrate_protein,drugs3003,rep1,63.89,2.42868
gyrate_protein,drugs3003,rep1,63.9,2.44009
gyrate_protein,drugs3003,rep1,63.91,2.42179
gyrate_protein,drugs3003,rep1,63.92,2.41772
gyrate_protein,drugs3003,rep1,63.93,2.42569
gyrate_protein,drugs3003,rep1,63.94,2.42298
gyrate_protein,drugs3003,rep1,63.95,2.40552
gyrate_protein,drugs3003,rep1,63.96,2.40447
gyrate_protein,drugs3003,rep1,63.97,2.37264
gyrate_protein,drugs3003,rep1,63.98,2.36683
gyrate_protein,drugs3003,rep1,63.99,2.34219
gyrate_protein,drugs3003,rep1,64.0,2.34326
gyrate_protein,drugs3003,rep1,64.01,2.34035
gyrate_protein,drugs3003,rep1,64.02,2.38069
gyrate_protein,drugs3003,rep1,64.03,2.39985
gyrate_protein,drugs3003,rep1,64.04,2.39192
gyrate_protein,drugs3003,rep1,64.05,2.40176
gyrate_protein,drugs3003,rep1,64.06,2.38699
gyrate_protein,drugs3003,rep1,64.07,2.39393
gyrate_protein,drugs3003,rep1,64.08,2.4221
gyrate_protein,drugs3003,rep1,64.09,2.41402
gyrate_protein,drugs3003,rep1,64.1,2.43822
gyrate_protein,drugs3003,rep1,64.11,2.43322
gyrate_protein,drugs3003,rep1,64.12,2.42911
gyrate_protein,drugs3003,rep1,64.13,2.42661
gyrate_protein,drugs3003,rep1,64.14,2.41085
gyrate_protein,drugs3003,rep1,64.15,2.43934
gyrate_protein,drugs3003,rep1,64.16,2.41519
gyrate_protein,drugs3003,rep1,64.17,2.41178
gyrate_protein,drugs3003,rep1,64.18,2.42045
gyrate_protein,drugs3003,rep1,64.19,2.42663
gyrate_protein,drugs3003,rep1,64.2,2.39042
gyrate_protein,drugs3003,rep1,64.21,2.37563
gyrate_protein,drugs3003,rep1,64.22,2.41788
gyrate_protein,drugs3003,rep1,64.23,2.38072
gyrate_protein,drugs3003,rep1,64.24,2.42149
gyrate_protein,drugs3003,rep1,64.25,2.431
gyrate_protein,drugs3003,rep1,64.26,2.41816
gyrate_protein,drugs3003,rep1,64.27,2.40452
gyrate_protein,drugs3003,rep1,64.28,2.37769
gyrate_protein,drugs3003,rep1,64.29,2.36692
gyrate_protein,drugs3003,rep1,64.3,2.40198
gyrate_protein,drugs3003,rep1,64.31,2.3978
gyrate_protein,drugs3003,rep1,64.32,2.3621
gyrate_protein,drugs3003,rep1,64.33,2.40859
gyrate_protein,drugs3003,rep1,64.34,2.3981
gyrate_protein,drugs3003,rep1,64.35,2.41935
gyrate_protein,drugs3003,rep1,64.36,2.40885
gyrate_protein,drugs3003,rep1,64.37,2.38018
gyrate_protein,drugs3003,rep1,64.38,2.3609
gyrate_protein,drugs3003,rep1,64.39,2.34528
gyrate_protein,drugs3003,rep1,64.4,2.3604
gyrate_protein,drugs3003,rep1,64.41,2.35998
gyrate_protein,drugs3003,rep1,64.42,2.34956
gyrate_protein,drugs3003,rep1,64.43,2.32499
gyrate_protein,drugs3003,rep1,64.44,2.33
gyrate_protein,drugs3003,rep1,64.45,2.31224
gyrate_protein,drugs3003,rep1,64.46,2.31096
gyrate_protein,drugs3003,rep1,64.47,2.3158
gyrate_protein,drugs3003,rep1,64.48,2.3117
gyrate_protein,drugs3003,rep1,64.49,2.30462
gyrate_protein,drugs3003,rep1,64.5,2.28822
gyrate_protein,drugs3003,rep1,64.51,2.27644
gyrate_protein,drugs3003,rep1,64.52,2.26845
gyrate_protein,drugs3003,rep1,64.53,2.2866
gyrate_protein,drugs3003,rep1,64.54,2.32027
gyrate_protein,drugs3003,rep1,64.55,2.34744
gyrate_protein,drugs3003,rep1,64.56,2.32482
gyrate_protein,drugs3003,rep1,64.57,2.32418
gyrate_protein,drugs3003,rep1,64.58,2.35201
gyrate_protein,drugs3003,rep1,64.59,2.3744
gyrate_protein,drugs3003,rep1,64.6,2.36662
gyrate_protein,drugs3003,rep1,64.61,2.38164
gyrate_protein,drugs3003,rep1,64.62,2.39472
gyrate_protein,drugs3003,rep1,64.63,2.41006
gyrate_protein,drugs3003,rep1,64.64,2.38817
gyrate_protein,drugs3003,rep1,64.65,2.35595
gyrate_protein,drugs3003,rep1,64.66,2.35365
gyrate_protein,drugs3003,rep1,64.67,2.36305
gyrate_protein,drugs3003,rep1,64.68,2.37423
gyrate_protein,drugs3003,rep1,64.69,2.38748
gyrate_protein,drugs3003,rep1,64.7,2.3917
gyrate_protein,drugs3003,rep1,64.71,2.40097
gyrate_protein,drugs3003,rep1,64.72,2.41768
gyrate_protein,drugs3003,rep1,64.73,2.39344
gyrate_protein,drugs3003,rep1,64.74,2.40342
gyrate_protein,drugs3003,rep1,64.75,2.38667
gyrate_protein,drugs3003,rep1,64.76,2.37927
gyrate_protein,drugs3003,rep1,64.77,2.36263
gyrate_protein,drugs3003,rep1,64.78,2.36456
gyrate_protein,drugs3003,rep1,64.79,2.40622
gyrate_protein,drugs3003,rep1,64.8,2.39871
gyrate_protein,drugs3003,rep1,64.81,2.38372
gyrate_protein,drugs3003,rep1,64.82,2.37549
gyrate_protein,drugs3003,rep1,64.83,2.4072
gyrate_protein,drugs3003,rep1,64.84,2.42599
gyrate_protein,drugs3003,rep1,64.85,2.43575
gyrate_protein,drugs3003,rep1,64.86,2.4301
gyrate_protein,drugs3003,rep1,64.87,2.4249
gyrate_protein,drugs3003,rep1,64.88,2.41425
gyrate_protein,drugs3003,rep1,64.89,2.44382
gyrate_protein,drugs3003,rep1,64.9,2.43428
gyrate_protein,drugs3003,rep1,64.91,2.44502
gyrate_protein,drugs3003,rep1,64.92,2.45368
gyrate_protein,drugs3003,rep1,64.93,2.48023
gyrate_protein,drugs3003,rep1,64.94,2.5009
gyrate_protein,drugs3003,rep1,64.95,2.52372
gyrate_protein,drugs3003,rep1,64.96,2.52655
gyrate_protein,drugs3003,rep1,64.97,2.52905
gyrate_protein,drugs3003,rep1,64.98,2.51707
gyrate_protein,drugs3003,rep1,64.99,2.48685
gyrate_protein,drugs3003,rep1,65.0,2.49345
gyrate_protein,drugs3003,rep1,65.01,2.48563
gyrate_protein,drugs3003,rep1,65.02,2.45852
gyrate_protein,drugs3003,rep1,65.03,2.46741
gyrate_protein,drugs3003,rep1,65.04,2.46993
gyrate_protein,drugs3003,rep1,65.05,2.45678
gyrate_protein,drugs3003,rep1,65.06,2.43178
gyrate_protein,drugs3003,rep1,65.07,2.4266
gyrate_protein,drugs3003,rep1,65.08,2.44601
gyrate_protein,drugs3003,rep1,65.09,2.46516
gyrate_protein,drugs3003,rep1,65.1,2.4587
gyrate_protein,drugs3003,rep1,65.11,2.45785
gyrate_protein,drugs3003,rep1,65.12,2.45677
gyrate_protein,drugs3003,rep1,65.13,2.45916
gyrate_protein,drugs3003,rep1,65.14,2.47192
gyrate_protein,drugs3003,rep1,65.15,2.43396
gyrate_protein,drugs3003,rep1,65.16,2.42045
gyrate_protein,drugs3003,rep1,65.17,2.44254
gyrate_protein,drugs3003,rep1,65.18,2.44906
gyrate_protein,drugs3003,rep1,65.19,2.47327
gyrate_protein,drugs3003,rep1,65.2,2.51456
gyrate_protein,drugs3003,rep1,65.21,2.49671
gyrate_protein,drugs3003,rep1,65.22,2.51188
gyrate_protein,drugs3003,rep1,65.23,2.50941
gyrate_protein,drugs3003,rep1,65.24,2.49742
gyrate_protein,drugs3003,rep1,65.25,2.52434
gyrate_protein,drugs3003,rep1,65.26,2.50156
gyrate_protein,drugs3003,rep1,65.27,2.49585
gyrate_protein,drugs3003,rep1,65.28,2.47636
gyrate_protein,drugs3003,rep1,65.29,2.51972
gyrate_protein,drugs3003,rep1,65.3,2.50539
gyrate_protein,drugs3003,rep1,65.31,2.46396
gyrate_protein,drugs3003,rep1,65.32,2.47472
gyrate_protein,drugs3003,rep1,65.33,2.48262
gyrate_protein,drugs3003,rep1,65.34,2.52691
gyrate_protein,drugs3003,rep1,65.35,2.53536
gyrate_protein,drugs3003,rep1,65.36,2.51119
gyrate_protein,drugs3003,rep1,65.37,2.5308
gyrate_protein,drugs3003,rep1,65.38,2.50625
gyrate_protein,drugs3003,rep1,65.39,2.49588
gyrate_protein,drugs3003,rep1,65.4,2.51989
gyrate_protein,drugs3003,rep1,65.41,2.51094
gyrate_protein,drugs3003,rep1,65.42,2.49743
gyrate_protein,drugs3003,rep1,65.43,2.53028
gyrate_protein,drugs3003,rep1,65.44,2.55006
gyrate_protein,drugs3003,rep1,65.45,2.57126
gyrate_protein,drugs3003,rep1,65.46,2.58581
gyrate_protein,drugs3003,rep1,65.47,2.5818
gyrate_protein,drugs3003,rep1,65.48,2.59261
gyrate_protein,drugs3003,rep1,65.49,2.57098
gyrate_protein,drugs3003,rep1,65.5,2.58879
gyrate_protein,drugs3003,rep1,65.51,2.58855
gyrate_protein,drugs3003,rep1,65.52,2.59017
gyrate_protein,drugs3003,rep1,65.53,2.59638
gyrate_protein,drugs3003,rep1,65.54,2.59706
gyrate_protein,drugs3003,rep1,65.55,2.58734
gyrate_protein,drugs3003,rep1,65.56,2.6007
gyrate_protein,drugs3003,rep1,65.57,2.63212
gyrate_protein,drugs3003,rep1,65.58,2.61588
gyrate_protein,drugs3003,rep1,65.59,2.67074
gyrate_protein,drugs3003,rep1,65.6,2.6634
gyrate_protein,drugs3003,rep1,65.61,2.69644
gyrate_protein,drugs3003,rep1,65.62,2.70053
gyrate_protein,drugs3003,rep1,65.63,2.71549
gyrate_protein,drugs3003,rep1,65.64,2.73684
gyrate_protein,drugs3003,rep1,65.65,2.70641
gyrate_protein,drugs3003,rep1,65.66,2.69475
gyrate_protein,drugs3003,rep1,65.67,2.69542
gyrate_protein,drugs3003,rep1,65.68,2.70637
gyrate_protein,drugs3003,rep1,65.69,2.70197
gyrate_protein,drugs3003,rep1,65.7,2.69027
gyrate_protein,drugs3003,rep1,65.71,2.64622
gyrate_protein,drugs3003,rep1,65.72,2.67327
gyrate_protein,drugs3003,rep1,65.73,2.67317
gyrate_protein,drugs3003,rep1,65.74,2.6931
gyrate_protein,drugs3003,rep1,65.75,2.69077
gyrate_protein,drugs3003,rep1,65.76,2.61865
gyrate_protein,drugs3003,rep1,65.77,2.61354
gyrate_protein,drugs3003,rep1,65.78,2.61574
gyrate_protein,drugs3003,rep1,65.79,2.64559
gyrate_protein,drugs3003,rep1,65.8,2.66584
gyrate_protein,drugs3003,rep1,65.81,2.67308
gyrate_protein,drugs3003,rep1,65.82,2.69263
gyrate_protein,drugs3003,rep1,65.83,2.69774
gyrate_protein,drugs3003,rep1,65.84,2.71198
gyrate_protein,drugs3003,rep1,65.85,2.73738
gyrate_protein,drugs3003,rep1,65.86,2.7196
gyrate_protein,drugs3003,rep1,65.87,2.71834
gyrate_protein,drugs3003,rep1,65.88,2.74486
gyrate_protein,drugs3003,rep1,65.89,2.74461
gyrate_protein,drugs3003,rep1,65.9,2.7324
gyrate_protein,drugs3003,rep1,65.91,2.7546
gyrate_protein,drugs3003,rep1,65.92,2.75571
gyrate_protein,drugs3003,rep1,65.93,2.77125
gyrate_protein,drugs3003,rep1,65.94,2.76004
gyrate_protein,drugs3003,rep1,65.95,2.78898
gyrate_protein,drugs3003,rep1,65.96,2.76249
gyrate_protein,drugs3003,rep1,65.97,2.76837
gyrate_protein,drugs3003,rep1,65.98,2.73882
gyrate_protein,drugs3003,rep1,65.99,2.72392
gyrate_protein,drugs3003,rep1,66.0,2.71032
gyrate_protein,drugs3003,rep1,66.01,2.67914
gyrate_protein,drugs3003,rep1,66.02,2.71407
gyrate_protein,drugs3003,rep1,66.03,2.74772
gyrate_protein,drugs3003,rep1,66.04,2.75402
gyrate_protein,drugs3003,rep1,66.05,2.72802
gyrate_protein,drugs3003,rep1,66.06,2.69474
gyrate_protein,drugs3003,rep1,66.07,2.68958
gyrate_protein,drugs3003,rep1,66.08,2.74403
gyrate_protein,drugs3003,rep1,66.09,2.7497
gyrate_protein,drugs3003,rep1,66.1,2.73826
gyrate_protein,drugs3003,rep1,66.11,2.76997
gyrate_protein,drugs3003,rep1,66.12,2.72603
gyrate_protein,drugs3003,rep1,66.13,2.72136
gyrate_protein,drugs3003,rep1,66.14,2.76012
gyrate_protein,drugs3003,rep1,66.15,2.72484
gyrate_protein,drugs3003,rep1,66.16,2.71971
gyrate_protein,drugs3003,rep1,66.17,2.68195
gyrate_protein,drugs3003,rep1,66.18,2.71437
gyrate_protein,drugs3003,rep1,66.19,2.71948
gyrate_protein,drugs3003,rep1,66.2,2.721
gyrate_protein,drugs3003,rep1,66.21,2.7455
gyrate_protein,drugs3003,rep1,66.22,2.72062
gyrate_protein,drugs3003,rep1,66.23,2.70299
gyrate_protein,drugs3003,rep1,66.24,2.70429
gyrate_protein,drugs3003,rep1,66.25,2.63432
gyrate_protein,drugs3003,rep1,66.26,2.68416
gyrate_protein,drugs3003,rep1,66.27,2.69702
gyrate_protein,drugs3003,rep1,66.28,2.73672
gyrate_protein,drugs3003,rep1,66.29,2.74682
gyrate_protein,drugs3003,rep1,66.3,2.70684
gyrate_protein,drugs3003,rep1,66.31,2.73753
gyrate_protein,drugs3003,rep1,66.32,2.74584
gyrate_protein,drugs3003,rep1,66.33,2.75938
gyrate_protein,drugs3003,rep1,66.34,2.76016
gyrate_protein,drugs3003,rep1,66.35,2.75148
gyrate_protein,drugs3003,rep1,66.36,2.75546
gyrate_protein,drugs3003,rep1,66.37,2.76621
gyrate_protein,drugs3003,rep1,66.38,2.77474
gyrate_protein,drugs3003,rep1,66.39,2.80113
gyrate_protein,drugs3003,rep1,66.4,2.8268
gyrate_protein,drugs3003,rep1,66.41,2.79258
gyrate_protein,drugs3003,rep1,66.42,2.79101
gyrate_protein,drugs3003,rep1,66.43,2.75567
gyrate_protein,drugs3003,rep1,66.44,2.77456
gyrate_protein,drugs3003,rep1,66.45,2.78332
gyrate_protein,drugs3003,rep1,66.46,2.77416
gyrate_protein,drugs3003,rep1,66.47,2.79727
gyrate_protein,drugs3003,rep1,66.48,2.80248
gyrate_protein,drugs3003,rep1,66.49,2.80256
gyrate_protein,drugs3003,rep1,66.5,2.79967
gyrate_protein,drugs3003,rep1,66.51,2.78051
gyrate_protein,drugs3003,rep1,66.52,2.77684
gyrate_protein,drugs3003,rep1,66.53,2.78309
gyrate_protein,drugs3003,rep1,66.54,2.79907
gyrate_protein,drugs3003,rep1,66.55,2.7778
gyrate_protein,drugs3003,rep1,66.56,2.81427
gyrate_protein,drugs3003,rep1,66.57,2.81637
gyrate_protein,drugs3003,rep1,66.58,2.82847
gyrate_protein,drugs3003,rep1,66.59,2.84033
gyrate_protein,drugs3003,rep1,66.6,2.79931
gyrate_protein,drugs3003,rep1,66.61,2.81114
gyrate_protein,drugs3003,rep1,66.62,2.81066
gyrate_protein,drugs3003,rep1,66.63,2.82188
gyrate_protein,drugs3003,rep1,66.64,2.8138
gyrate_protein,drugs3003,rep1,66.65,2.7951
gyrate_protein,drugs3003,rep1,66.66,2.77416
gyrate_protein,drugs3003,rep1,66.67,2.79835
gyrate_protein,drugs3003,rep1,66.68,2.78303
gyrate_protein,drugs3003,rep1,66.69,2.76825
gyrate_protein,drugs3003,rep1,66.7,2.74291
gyrate_protein,drugs3003,rep1,66.71,2.75639
gyrate_protein,drugs3003,rep1,66.72,2.73336
gyrate_protein,drugs3003,rep1,66.73,2.74364
gyrate_protein,drugs3003,rep1,66.74,2.77266
gyrate_protein,drugs3003,rep1,66.75,2.78065
gyrate_protein,drugs3003,rep1,66.76,2.78798
gyrate_protein,drugs3003,rep1,66.77,2.78424
gyrate_protein,drugs3003,rep1,66.78,2.77104
gyrate_protein,drugs3003,rep1,66.79,2.78791
gyrate_protein,drugs3003,rep1,66.8,2.83772
gyrate_protein,drugs3003,rep1,66.81,2.77507
gyrate_protein,drugs3003,rep1,66.82,2.76483
gyrate_protein,drugs3003,rep1,66.83,2.78116
gyrate_protein,drugs3003,rep1,66.84,2.79598
gyrate_protein,drugs3003,rep1,66.85,2.8154
gyrate_protein,drugs3003,rep1,66.86,2.77958
gyrate_protein,drugs3003,rep1,66.87,2.77563
gyrate_protein,drugs3003,rep1,66.88,2.78108
gyrate_protein,drugs3003,rep1,66.89,2.75043
gyrate_protein,drugs3003,rep1,66.9,2.73648
gyrate_protein,drugs3003,rep1,66.91,2.70382
gyrate_protein,drugs3003,rep1,66.92,2.68814
gyrate_protein,drugs3003,rep1,66.93,2.66352
gyrate_protein,drugs3003,rep1,66.94,2.68026
gyrate_protein,drugs3003,rep1,66.95,2.6781
gyrate_protein,drugs3003,rep1,66.96,2.72629
gyrate_protein,drugs3003,rep1,66.97,2.7292
gyrate_protein,drugs3003,rep1,66.98,2.7759
gyrate_protein,drugs3003,rep1,66.99,2.77096
gyrate_protein,drugs3003,rep1,67.0,2.7709
gyrate_protein,drugs3003,rep1,67.01,2.79172
gyrate_protein,drugs3003,rep1,67.02,2.78175
gyrate_protein,drugs3003,rep1,67.03,2.79117
gyrate_protein,drugs3003,rep1,67.04,2.81779
gyrate_protein,drugs3003,rep1,67.05,2.78398
gyrate_protein,drugs3003,rep1,67.06,2.80237
gyrate_protein,drugs3003,rep1,67.07,2.78651
gyrate_protein,drugs3003,rep1,67.08,2.76685
gyrate_protein,drugs3003,rep1,67.09,2.77219
gyrate_protein,drugs3003,rep1,67.1,2.71926
gyrate_protein,drugs3003,rep1,67.11,2.71107
gyrate_protein,drugs3003,rep1,67.12,2.69708
gyrate_protein,drugs3003,rep1,67.13,2.6567
gyrate_protein,drugs3003,rep1,67.14,2.65848
gyrate_protein,drugs3003,rep1,67.15,2.71305
gyrate_protein,drugs3003,rep1,67.16,2.74065
gyrate_protein,drugs3003,rep1,67.17,2.74258
gyrate_protein,drugs3003,rep1,67.18,2.75129
gyrate_protein,drugs3003,rep1,67.19,2.72803
gyrate_protein,drugs3003,rep1,67.2,2.74392
gyrate_protein,drugs3003,rep1,67.21,2.73433
gyrate_protein,drugs3003,rep1,67.22,2.71266
gyrate_protein,drugs3003,rep1,67.23,2.70996
gyrate_protein,drugs3003,rep1,67.24,2.73051
gyrate_protein,drugs3003,rep1,67.25,2.73901
gyrate_protein,drugs3003,rep1,67.26,2.75912
gyrate_protein,drugs3003,rep1,67.27,2.73299
gyrate_protein,drugs3003,rep1,67.28,2.79941
gyrate_protein,drugs3003,rep1,67.29,2.82723
gyrate_protein,drugs3003,rep1,67.3,2.85174
gyrate_protein,drugs3003,rep1,67.31,2.88149
gyrate_protein,drugs3003,rep1,67.32,2.88911
gyrate_protein,drugs3003,rep1,67.33,2.85497
gyrate_protein,drugs3003,rep1,67.34,2.87246
gyrate_protein,drugs3003,rep1,67.35,2.89011
gyrate_protein,drugs3003,rep1,67.36,2.90022
gyrate_protein,drugs3003,rep1,67.37,2.89174
gyrate_protein,drugs3003,rep1,67.38,2.92077
gyrate_protein,drugs3003,rep1,67.39,2.91928
gyrate_protein,drugs3003,rep1,67.4,2.93765
gyrate_protein,drugs3003,rep1,67.41,2.94214
gyrate_protein,drugs3003,rep1,67.42,2.92392
gyrate_protein,drugs3003,rep1,67.43,2.89697
gyrate_protein,drugs3003,rep1,67.44,2.89699
gyrate_protein,drugs3003,rep1,67.45,2.91808
gyrate_protein,drugs3003,rep1,67.46,2.94375
gyrate_protein,drugs3003,rep1,67.47,2.93374
gyrate_protein,drugs3003,rep1,67.48,2.91347
gyrate_protein,drugs3003,rep1,67.49,2.9055
gyrate_protein,drugs3003,rep1,67.5,2.9432
gyrate_protein,drugs3003,rep1,67.51,2.94769
gyrate_protein,drugs3003,rep1,67.52,2.93976
gyrate_protein,drugs3003,rep1,67.53,2.9099
gyrate_protein,drugs3003,rep1,67.54,2.91502
gyrate_protein,drugs3003,rep1,67.55,2.91066
gyrate_protein,drugs3003,rep1,67.56,2.89678
gyrate_protein,drugs3003,rep1,67.57,2.90421
gyrate_protein,drugs3003,rep1,67.58,2.86364
gyrate_protein,drugs3003,rep1,67.59,2.85993
gyrate_protein,drugs3003,rep1,67.6,2.87239
gyrate_protein,drugs3003,rep1,67.61,2.86846
gyrate_protein,drugs3003,rep1,67.62,2.88872
gyrate_protein,drugs3003,rep1,67.63,2.90146
gyrate_protein,drugs3003,rep1,67.64,2.88809
gyrate_protein,drugs3003,rep1,67.65,2.85667
gyrate_protein,drugs3003,rep1,67.66,2.85452
gyrate_protein,drugs3003,rep1,67.67,2.85769
gyrate_protein,drugs3003,rep1,67.68,2.86279
gyrate_protein,drugs3003,rep1,67.69,2.8651
gyrate_protein,drugs3003,rep1,67.7,2.86499
gyrate_protein,drugs3003,rep1,67.71,2.8796
gyrate_protein,drugs3003,rep1,67.72,2.84707
gyrate_protein,drugs3003,rep1,67.73,2.85639
gyrate_protein,drugs3003,rep1,67.74,2.84571
gyrate_protein,drugs3003,rep1,67.75,2.81019
gyrate_protein,drugs3003,rep1,67.76,2.84059
gyrate_protein,drugs3003,rep1,67.77,2.84616
gyrate_protein,drugs3003,rep1,67.78,2.7826
gyrate_protein,drugs3003,rep1,67.79,2.82251
gyrate_protein,drugs3003,rep1,67.8,2.80598
gyrate_protein,drugs3003,rep1,67.81,2.86406
gyrate_protein,drugs3003,rep1,67.82,2.81132
gyrate_protein,drugs3003,rep1,67.83,2.78685
gyrate_protein,drugs3003,rep1,67.84,2.78971
gyrate_protein,drugs3003,rep1,67.85,2.78153
gyrate_protein,drugs3003,rep1,67.86,2.80709
gyrate_protein,drugs3003,rep1,67.87,2.82388
gyrate_protein,drugs3003,rep1,67.88,2.8423
gyrate_protein,drugs3003,rep1,67.89,2.86044
gyrate_protein,drugs3003,rep1,67.9,2.82656
gyrate_protein,drugs3003,rep1,67.91,2.81733
gyrate_protein,drugs3003,rep1,67.92,2.79842
gyrate_protein,drugs3003,rep1,67.93,2.81396
gyrate_protein,drugs3003,rep1,67.94,2.78822
gyrate_protein,drugs3003,rep1,67.95,2.80434
gyrate_protein,drugs3003,rep1,67.96,2.80719
gyrate_protein,drugs3003,rep1,67.97,2.80746
gyrate_protein,drugs3003,rep1,67.98,2.80664
gyrate_protein,drugs3003,rep1,67.99,2.81325
gyrate_protein,drugs3003,rep1,68.0,2.77283
gyrate_protein,drugs3003,rep1,68.01,2.74841
gyrate_protein,drugs3003,rep1,68.02,2.73941
gyrate_protein,drugs3003,rep1,68.03,2.74621
gyrate_protein,drugs3003,rep1,68.04,2.77295
gyrate_protein,drugs3003,rep1,68.05,2.77397
gyrate_protein,drugs3003,rep1,68.06,2.74601
gyrate_protein,drugs3003,rep1,68.07,2.79571
gyrate_protein,drugs3003,rep1,68.08,2.77938
gyrate_protein,drugs3003,rep1,68.09,2.77251
gyrate_protein,drugs3003,rep1,68.1,2.80257
gyrate_protein,drugs3003,rep1,68.11,2.79067
gyrate_protein,drugs3003,rep1,68.12,2.76855
gyrate_protein,drugs3003,rep1,68.13,2.76862
gyrate_protein,drugs3003,rep1,68.14,2.77783
gyrate_protein,drugs3003,rep1,68.15,2.76483
gyrate_protein,drugs3003,rep1,68.16,2.72511
gyrate_protein,drugs3003,rep1,68.17,2.7197
gyrate_protein,drugs3003,rep1,68.18,2.70541
gyrate_protein,drugs3003,rep1,68.19,2.70187
gyrate_protein,drugs3003,rep1,68.2,2.71603
gyrate_protein,drugs3003,rep1,68.21,2.65783
gyrate_protein,drugs3003,rep1,68.22,2.67028
gyrate_protein,drugs3003,rep1,68.23,2.68008
gyrate_protein,drugs3003,rep1,68.24,2.69051
gyrate_protein,drugs3003,rep1,68.25,2.69603
gyrate_protein,drugs3003,rep1,68.26,2.68621
gyrate_protein,drugs3003,rep1,68.27,2.73321
gyrate_protein,drugs3003,rep1,68.28,2.75275
gyrate_protein,drugs3003,rep1,68.29,2.78084
gyrate_protein,drugs3003,rep1,68.3,2.7344
gyrate_protein,drugs3003,rep1,68.31,2.73779
gyrate_protein,drugs3003,rep1,68.32,2.72664
gyrate_protein,drugs3003,rep1,68.33,2.72712
gyrate_protein,drugs3003,rep1,68.34,2.72707
gyrate_protein,drugs3003,rep1,68.35,2.7214
gyrate_protein,drugs3003,rep1,68.36,2.73848
gyrate_protein,drugs3003,rep1,68.37,2.69818
gyrate_protein,drugs3003,rep1,68.38,2.69347
gyrate_protein,drugs3003,rep1,68.39,2.74319
gyrate_protein,drugs3003,rep1,68.4,2.71327
gyrate_protein,drugs3003,rep1,68.41,2.71067
gyrate_protein,drugs3003,rep1,68.42,2.68832
gyrate_protein,drugs3003,rep1,68.43,2.67569
gyrate_protein,drugs3003,rep1,68.44,2.70018
gyrate_protein,drugs3003,rep1,68.45,2.69749
gyrate_protein,drugs3003,rep1,68.46,2.69447
gyrate_protein,drugs3003,rep1,68.47,2.70857
gyrate_protein,drugs3003,rep1,68.48,2.73216
gyrate_protein,drugs3003,rep1,68.49,2.75746
gyrate_protein,drugs3003,rep1,68.5,2.75003
